Loc,LocName,LocStAbbrev,LocCnty,LocZone,DirFlo,LocTypeInd,Total_Design_Capacity,08/01/20,08/02/20,08/03/20,08/04/20,08/05/20,08/06/20,08/07/20,08/08/20,08/09/20,08/10/20,08/11/20,08/12/20,08/13/20,08/14/20,08/15/20,08/16/20,08/17/20,08/18/20,08/19/20,08/20/20,08/21/20,08/22/20,08/23/20,08/24/20,08/25/20,08/26/20,08/27/20,08/28/20,08/29/20,08/30/20,08/31/20
"	73241","TRANSCOASTAL CORP. - DILLARD #1 /  SHELBY CO., TX",TX,SHELBY,ETX,R,WHD,"31,084",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"	73242","COASTAL OIL & GAS - PAWLIK #1, LIVE OAK CO., TX",TX,LIVE OAK,STX,R,WHD,"33,408",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"	73244","WINN EXPLORATION/KERLICK #1 - DEWITT COUNTY, TX (REC)",TX,DE WITT,STX,R,WHD,"16,241", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73247","COLUMBIA UTILITIES - ADAIR CO., KY",KY,ADAIR,2,D,LDC,"245,762",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"	73249","ENTERGY - LEWIS CREEK / MONTGOMERY COUNTY, TX",TX,MONTGOMERY,STX,D,END,"195,767","95,000",95000,95000,80000,80000,80000,75000,70000,70000,70000,80000,90000,89996,95000,100000,80000,80000,60000,60000,60000,65000,65000,65000,65000,65000,69964,69479,69086,70000,70000,70000
"	73251",ATTALA GENERATING COMPANY  LLC (DEL),MS,ATTALA,ELA,D,END,"37,855", -   ,29679,69412,86165,76326,86326,86326,83472,83472,83472,79672,79412,77694,77391,77391,77391,77391,77547,77273,68724,82399,77433,77433,77433,87339,81407,70507,70505,70526,70526,70526
"	73252",HINDS POWER PLANT,MS,HINDS,ELA,D,END,"9,046","76,529",66636,66636,76099,73014,76498,76497,79519,79519,79519,79367,79568,77433,77433,77433,77433,77433,75949,76551,77433,77540,69422,77594,77594,81551,81550,70017,65267,70615,70615,68293
"	73253","ETC TEXAS PIPELINE, LTD-HENDERSON #1 / NACOGDOCHES CO., TX",TX,NACOGDOCHES,ETX,R,WHD,"3,750","1,031",1031,1031,1026,1031,1031,1031,946,1016,1016,1016,1016,1016,996,996,996,996,996,996,830,397,896,896,896,892,1295,896,971,1016,783,1016
"	73255","HIGH POINT GAS GATHERING, L.P.-IBERVILLE PARISH, LA",LA,IBERVILLE,ELA,D,INT,"156,993", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73256","FINA - LOVE HILL GATHERING - OKTIBBEHA CO., MS",MS,OKTIBBEHA,1,R,WHD,"15,122","7,500",7500,7500,7500,7500,7500,7500,7500,7500,7500,0,4000,7500,7500,7500,7500,7500,7500,7491,7468,7483,8000,8000,8000,8000,8000,8000,7994,7998,7998,7998
"	73257","KNOX ENERGY COOPERATIVE ASSOCIATION, INC.",OH,PREBLE,2,D,LDC,"36,498", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73263","DUKE ENERGY VERMILLION II, LLC",IN,VERMILLION,2,R,STA,"9,027",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73269",FARMERSVILLE-DERBY DELIVERY - (73269),OH,MONTGOMERY,2,D,LDC,"105,842",177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,363,363,363,363,177,177
"	73270",FARMERSVILLE-TAIT - (73270),OH,MONTGOMERY,2,D,END,"15,122", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73275",SONERRA RESOURCES - MELROSE GATHERING (KENDRICK #1-H) (REC),TX,NACOGDOCHES,ETX,R,WHD,"165,261","3,118",3118,3118,3117,3118,3118,3118,2917,3133,3133,3133,3131,2833,2753,2853,2853,2853,2552,2553,2335,1201,2053,2053,2053,2200,2204,2053,2053,3210,2475,3210
"	73276","HURD ENTERPRISES - LUKER #2, GOLIAD CO., TX (REC)",TX,GOLIAD,STX,R,WHD,"224,117",275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
"	73277","HURD ENTERPRISES-APPLING FARMS-LAVACA CO., TX (REC)",TX,LAVACA,STX,R,WHD,"66,510", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73280",DUKE ENERGY KENTUCKY,OH,BUTLER,2,D,END,"248,362", -   ,0,0,0,0,0,0,0,0,31999,0,0,0,10000,0,0,0,11000,8000,0,0,0,0,34716,0,0,0,0,0,0,0
"	73282","SONERRA RESOURCES - MOUNTAIN WEST, NACOG. CO., TX (REC)",TX,NACOGDOCHES,ETX,R,WHD,"124,219",400,400,400,400,400,400,400,372,400,400,400,400,400,400,400,400,400,400,400,366,178,400,400,400,400,400,400,400,400,309,400
"	73283","UNION PETROLEUM, LTD (LINE 16LL) - BRAZORIA CO., TX",TX,SAN PATRICIO,STX,R,WHD,"8,612",192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,206,206,206,206,606,606,606,606,606,606
"	73285","ONYX P/L - NUECES CO., TX (LAT. 16-K)",TX,NUECES,STX,R,INT,"4,878", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73294","DYNEGY- ONTELAUNEE, PA",PA,BERKS,3,D,END,"34,856","54,040",47135,56913,59580,84200,87880,102000,87500,87500,87500,91256,90942,79708,78032,83442,93123,93123,79034,76642,57946,71499,89999,92499,89999,92500,91901,90000,90000,75802,87500,91279
"	73295","HEC PETROLEUM-FULTON FULLER #1, NACOG. CO., TX (REC)",TX,NACOGDOCHES,ETX,R,WHD,"91,031",200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
"	73297","DYNEGY WASHINGTON II, LLC",OH,WASHINGTON,2,D,END,"7,687","102,500",102500,102500,102500,102500,102500,102500,102500,102500,102500,102500,102500,102500,101513,92713,92224,99000,97000,101500,101500,100000,100000,100000,100000,102500,114350,102500,102500,78000,68190,80063
"	73298","COTTONWOOD ENERGY COMPANY, LP - NEWTON CO., TX",TX,NEWTON,WLA,D,END,"3,496","160,000",160000,154965,155000,115000,115000,115000,125000,124897,115000,184928,164999,170000,154471,114418,101375,115000,87941,75000,80000,75000,97000,100047,9927,0,16813,0,0,0,0,0
"	73304","ALLEGHNEY ENERGY, CHAMBERSBURG-FRANKLIN CO., PA (DEL)",PA,FRANKLIN,3,D,END,"332,791","9,000",9000,9000,11999,10000,6000,6000,10000,10000,10000,18000,17998,12000,10000,10000,10000,10000,12000,12003,12000,12000,12000,12000,12000,13000,18000,15000,6000,10000,10000,10000
"	73306",RELIANT PWR PLT - PA - (73306),PA,ADAMS,3,D,END,"15,675","126,000",126000,126000,127000,129999,127999,126000,127000,127000,126999,137904,137176,132129,129751,135000,135000,135000,130000,129000,131999,132000,132000,134999,133816,132389,137000,136000,125774,125000,125000,121583
"	73310","SOUTH SHORE P/L (NE&T), NUECES CO., TX",TX,NUECES,STX,D,LDC,"3,916","6,893",6893,6893,6893,6893,6900,5901,6893,6893,6893,6861,9141,5962,6900,6870,6870,6870,6861,10838,4300,6908,6900,6900,6900,6938,6816,4580,6893,5000,5000,5000
"	73311","MME DESOTO PIPELINE, L.P. - AUSTIN CO. -- SEALY, TX (REC) -",TX,AUSTIN,STX,R,WHD,"143,059", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73313","DEFS-GEODOMINION - BONORDEN #1 - LAVACA CO., TX",TX,LAVACA,STX,R,WHD,"3,991", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73316","HEADINGTON OIL-HUTCHINS PEARSON #1-WHARTON CO., TX   (REC)",TX,WHARTON,STX,R,WHD,"15,399", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73318",LIBERTY ELEC-DEL.PA. - (73318),PA,DELAWARE,3,D,END,"16,711","92,864",92864,92864,92864,83864,90392,97876,92460,92460,87387,92953,92917,92460,86513,85566,85566,90491,90490,90313,86551,89998,92460,92460,92460,92460,82453,87535,87500,89998,89998,89998
"	73322","ARCADIA OPERATING - BEAUREGARD PSH., LA",LA,BEAUREGARD,WLA,R,WHD,"267,711", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73323",VENCO TAP - CONOCO,WV,MARSHALL,2,D,END,"4,046",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73324","ASPECT ENERGY, LLC / #1 GRIGGS - BEAUREGARD PSH., LA",LA,BEAUREGARD,WLA,R,WHD,"36,172", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73325",ROLLING HILLS GENERATING LLC - (73325),OH,VINTON,2,D,END,"230,707", -   ,0,0,0,0,0,0,0,0,50000,33000,33000,33000,33000,0,0,0,0,10000,25000,23000,0,0,36000,36000,54000,36000,36000,0,0,0
"	73328","PETROCHEM OPERATING / LOTT #1 - BOSSIER PARISH, LA (REC)",LA,BOSSIER,ETX,R,WHD,"16,248",522,522,522,521,522,522,522,486,522,522,522,521,522,522,522,522,522,522,522,478,232,522,522,522,523,522,522,522,522,403,522
"	73329","CGT/NISOURCE-KY - CLARK CO., KY",KY,CLARK,2,D,INT,"207,092",600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
"	73334","WATERFORD PLANT - WASHINGTON CO., OH",OH,WASHINGTON,2,D,END,"55,873","119,574",119574,119575,129759,135168,129812,129860,119091,119091,129478,129558,134615,137145,129968,122364,122791,123757,130499,123445,125456,124712,118510,119492,120513,127006,134038,137454,130495,120045,120096,120000
"	73337","TANOS EXPLORATION II,LLC.-RC HILL #1-NAC. CO/., TX.",TX,NACOGDOCHES,ETX,R,WHD,"3,328", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73338",SANTOSUSA CORP,TX,MATAGORDA,STX,R,WHD,"9,037",196,198,198,198,198,198,198,198,198,198,198,183,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,196,196,198
"	73339","ENTERGY MISSISSIPPI, LLC-CHOCTAW CO., MS",MS,CHOCTAW,1,D,END,"3,896","133,925",134298,134844,119397,129844,129343,119844,110047,108980,99537,79880,72783,99732,125544,140579,140579,140579,125579,135579,135579,135579,135579,132922,134775,130092,125579,116996,125579,115074,115579,113901
"	73341","CIMA ENERGY LTD - GATH. SYSTEM / DEWITT CO., TX  (REC)",TX,DE WITT,STX,R,WHD,"607,831",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"	73345","DEFS/SANTA FE RANCH GATHERING - KLEBERG CO., TX (REC)",TX,KENEDY,STX,R,WHD,"9,005", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73346","DYNEGY FAYETTE LL, LLC  (DYNEGY FAYE)",PA,FAYETTE,2,D,END,"8,879","102,183",105796,102183,108128,113264,119907,114067,104245,112073,112073,124544,114847,114847,103020,105644,105644,105644,111952,107636,107922,115152,112438,112438,112438,107936,112634,114493,114493,107153,114153,107153
"	73348","TREMONT DELIVERY, ITAWAMBA CO., MS",MS,ITAWAMBA,1,D,LDC,"9,732",1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"	73349","DYNEGY HANGING ROCK II, LLC",OH,SCIOTO,2,D,END,"4,496","163,322",163322,193322,194649,172649,202649,192649,201393,198148,201393,208317,222735,212173,205649,200649,191149,204225,193269,198671,198671,200204,195204,195204,195204,199649,219499,207649,199649,181658,159569,167569
"	73350",CANTON MUNICIPAL UTILITIES,MS,MADISON,ELA,D,LDC,"3,601","1,370",1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370
"	73355","GRAYSON HILL FARMS-METHANE POWER-SALINE CO., IL",IL,SALINE,1,R,WHD,"15,121",1,1,1,1,1,1,7500,4200,4200,13893,4500,9270,12693,2193,1693,1693,1693,1693,1693,1693,1,9693,9693,8885,581,78,48,1,29,29,29
"	73362","SUEMAUR E&P-PEDRAZA #1 - HIDALGO CO., TX (REC)",TX,HIDALGO,STX,R,WHD,"34,246",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"	73364","BRAMMER-BROWDER GATHERING-SAN JACINTO CO., TX (REC)",TX,SAN JACINTO,STX,R,WHD,"9,733", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73379","EAST KENTUCKY POWER CO-OP-CLARK CO., KY",KY,CLARK,2,D,END,"39,370", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73385","SUEMAUR E & P - GOLDSBERRY GATHERING / HIDALGO CO., TX (REC",TX,HIDALGO,STX,R,WHD,"197,914", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73388","MONTGOMERY GAS TRANSMISSION, INC. - MONTGOMERY CO., TX (DEL",TX,MONTGOMERY,STX,D,INT,"4,038", -   ,0,297,297,297,297,297,297,297,297,297,99,99,99,99,99,99,99,99,78,99,297,297,297,297,297,190,207,198,198,198
"	73391","ARCADIA OPERATING,LLC- GOLDEN MINER #1 / SAN JACINTO CO., T",TX,SAN JACINTO,STX,R,WHD,"143,338",819,819,819,819,819,744,744,744,744,744,744,620,709,709,709,709,709,660,660,261,660,320,320,320,0,602,194,531,531,531,531
"	73393",FIELDWOOD ENERGY - SP 89-B BUYBACK,OF,SOUTH PASS,ELA,D,END,"37,939", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73399","FFA PETROLEUM-KRAMER GATHERING, JACKSON CO., TX",TX,JACKSON,STX,R,WHD,"101,771",90,90,90,90,90,84,84,84,84,84,84,70,80,80,80,80,80,74,74,29,74,36,36,36,0,68,22,60,60,60,60
"	73402","GREAT LAKES(VOYTEK) ENERGY INTERCONNECT-FAYETTE CO., PA",PA,FAYETTE,2,R,WHD,"9,722",750,750,750,750,750,750,750,690,690,690,690,690,690,690,735,735,735,735,735,735,735,740,740,740,740,740,760,760,760,760,760
"	73407","CHESAPEAKE OPERATING INC-ANKENMEN GATHERING, BRAZORIA CO.,",TX,BRAZORIA,STX,R,WHD,"14,994",260,260,260,260,300,300,200,300,300,300,1,200,1,200,300,300,300,300,400,200,200,200,200,200,200,200,1,1,400,400,400
"	73409","FOSSIL RESOURCES - BROWN #1H / NACOGDOCHES CO., TX",TX,NACOGDOCHES,ETX,R,WHD,"73,234",200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
"	73410","CENTERPOINT ENERGY-GATHERING SYSTEM, SHELBY CO., TX (REC)",TX,SHELBY,ETX,R,INT,"14,556","1,500",1500,1500,2500,2500,2500,2500,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0,0
"	73411","DISCOVERY/TRANSCO DELIVERY, LAFOURCHE PARISH, LA",LA,LAFOURCHE,ELA,D,INT,"62,028", -   ,0,0,0,0,0,0,29000,30704,30704,1704,1704,23704,1704,29704,29704,29704,29704,29704,29704,29704,29403,29403,16570,1,1,1,1,1,1,1
"	73412","BUCKEYE RANCH GATHERING - MATAGORDA CO., TX",TX,MATAGORDA,STX,R,WHD,"310,401", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73413",TENNESSEE GAS P/L - HANGING ROCK LATERAL,OH,SCIOTO,2,R,INT,"197,914","141,967",141967,171967,182962,160962,190962,180962,172962,172962,172962,156962,197765,195375,192962,178962,168962,188962,175962,185962,137962,185962,180962,180962,180962,187962,195962,195962,187962,148000,123000,148000
"	73414","HESCO - DENALI GATHERING / HIDALGO CO., TX (REC)",TX,HIDALGO,STX,R,WHD,"39,412", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73417","COPANO PROCESSING - HOUSTON CENTRAL / COLORADO CO., TX (REC",TX,COLORADO,STX,R,PLT,"3,301","61,060",36060,61060,45258,40447,16358,2258,24125,24125,19125,52289,49610,44231,70188,46189,44231,90189,95208,105189,105189,86317,85688,57688,85688,87291,63467,102130,54231,44231,44231,44231
"	73422","WOODWARD PIPELINE-APPLE SPRINGS / ANGELINA CO., TX (REC)",TX,ANGELINA,ETX,R,WHD,"37,939", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73423",PIEDMONT NATURAL GAS - RUTHERFORD,TN,RUTHERFORD,1,D,LDC,"9,359", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73424","GREAT LAKES ENERGY - LAYMAN GATHERING/WESTMORELAND, PA.",PA,WESTMORELAND,2,R,WHD,"3,770","2,200",2200,2200,2200,2200,2200,2200,1900,1900,1900,1900,1900,1900,1900,1700,1700,1700,1700,1700,1700,1700,2120,2120,2120,2120,2120,2250,2250,2250,2250,2250
"	73425","WILLIAMS PIPELINE/LACY CROSSOVER - HIDALGO CO., TX (REC)",TX,HIDALGO,STX,R,INT,"9,733", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73432",HOUSTON PIPELINE VIDOR,TX,ORANGE,WLA,R,INT,"9,733","95,803",91975,91975,119250,106835,124938,133130,136906,136906,136906,46268,38157,79399,91120,70994,70994,70994,92410,94337,103915,115437,50825,50825,50825,50154,123409,120109,120607,105718,105718,105718
