Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Stat Ind,Loc Type Ind,Eff Date,Inact Date,TSP,TSP Name,TSP FERC CID,Update D/T,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name
70473,TEXANA MIDSTREAM COMPANY LP,TX,COLORADO,STX,D,A,LDC,"	19571105",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"PETROLEUM FUELS MIDSTREAM HOLDING, LLC","	","	0000029951",N,,,
70474,"ETC TEXAS PIPELINE, LTD-SEALY, TX- DEL (B/D 73311)",TX,AUSTIN,STX,D,A,INT,"	19571018",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"OASIS PIPELINE, LP","	","	0000030504",Y,C001006,"	8153225A",SPECTRA/TETCO PETERS #1 AND #2 OMV
70478,"NEW HARMONY, IL",IL,WHITE,1,D,A,LDC,"	19591022",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:37:48,Y,"NEW HARMONY, IN, TOWN OF","	183082635",,N,,,
70480,"HORTON HIGHWAY - TRIUNE, TN",TN,WILLIAMSON,1,D,A,LDC,"	19590630",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,HORTON HIGHWAY UTILITY DISTRICT,"	081460024",,N,,,
70486,"UGI UTIL (COLUMBIA GAS) - WOMELSDORF, PA",PA,BERKS,3,D,A,LDC,"	19571108",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:43,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	",
70517,"PECO - ALAN WOOD STEEL, PA",PA,MONTGOMERY,3,D,A,LDC,"	19590316",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:45,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
70519,"UGI UTIL (COLUMBIA GAS) - DAUPHIN CO., PA",PA,DAUPHIN,3,D,A,LDC,"	19581008",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	",
70521,"DUKE ENERGY OHIO, INC. DICKS CREEK",OH,BUTLER,2,D,A,LDC,"	19581201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:19:05,Y,"DUKE ENERGY OHIO, INC. (REG)","	006999189",,Y,C000295,"	70521",DICK'S CREEK
70524,"ATMOS ENERGY - AMORY, MS",MS,MONROE,1,D,A,LDC,"	19560105",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	70524",AMORY
70532,"ATMOS ENERGY CORPORATION- BENTON, MO",MO,SCOTT,1,D,A,LDC,"	19581217",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	70532",ATMOS BENTON
70539,"S.I.G. & ELEC -FT. BRANCH, IN",IN,GIBSON,2,D,A,LDC,"	19590702",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:32:14,Y,SOUTHERN INDIANA GAS & ELECTRIC COMPANY,"	006937015",,N,,,
70548,"STARKS UTILITIES - STARKS, LA",LA,CALCASIEU,WLA,D,A,LDC,"	19640616",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"STARKS WATER AND GAS, INC","	","	0000003950",N,,,
70552,"TE TODHUNTER - TODHUNTER, OH",OH,BUTLER,2,D,A,END,"	19581214",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:26,N,,"	",,N,,,
70573,"BATESVILLE, IN",IN,RIPLEY,2,D,A,LDC,"	19590928",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:26,Y,"BATESVILLE, IN, CITY OF","	087438255",,N,,,
70579,"COLUMBIA GAS OF  PA.  - ROCKWOOD, PA",PA,SOMERSET,3,D,A,INT,"	19591104",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
70582,"MIDWEST NAT. - BROWNSTOWN, IN",IN,JACKSON,2,D,A,LDC,"	19591221",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:39:12,Y,"MIDWEST NATURAL GAS CORPORATION FOR BROWNSTONE & MEDORA, INDIANA","	088908413",,N,,,
70583,"MIDWEST NAT. -NORTH VERNON, IN",IN,JENNINGS,2,D,A,LDC,"	19590928",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:39:43,Y,MIDWEST NATURAL GAS CORPORATION FOR NORTH VERNON,"	","	0000002760",N,,,
70584,"ELIZABETHTOWN GAS COMPANY - RINGOES, NJ",NJ,HUNTERDON,3,D,A,LDC,"	19591118",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,ELIZABETHTOWN GAS COMPANY,"	006972236",,N,,,
70633,"B&T OIL CO., YOWARD C.P. - BEE CO., TX",TX,BEE,STX,R,A,WHD,"	19530511",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"SRS PROPERTIES, LLC","	","	0000030437",N,,,
70655,"LINN EXCHANGE PROPERTIES, LLC-SOUTHWEST GOHLKE CP - VICTORI",TX,VICTORIA,STX,R,A,WHD,"	19560325",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"SYDRI OPERATING, LLC","	","	0000030647",N,,,
70675,"MOSBACHER-MORGAN #1, LIVE OAK CO. TX",TX,LIVE OAK,STX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,MOSBACHER ENERGY COMPANY,"	","	0000006646",N,,,
70689,NOG PRODUCTION & OPERATING LLC- #1 CHILDREN'S HOME - BEE CO,TX,BEE,STX,R,A,WHD,"	19530801",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:27:04,Y,NOG PRODUCTION & OPERATING LLC,"	","	0000030835",N,,,
70859,"GULF SOUTH PIPELINE, LP - HUNTSVILLE, TX  (DELIVERY)",TX,SAN JACINTO,ETX,D,A,INT,"	19601213",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"GULF SOUTH PIPELINE COMPANY, LP","	078444247",,Y,C000591,"	1756",HUNTSVILLE (FROM TET)
70877,CONSOL. EDISON - (THRU 70058),NY,RICHMOND,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,Y,"CONSOLIDATED EDISON COMPANY OF NEW YORK, INC.","	006982359",,N,,,
70878,LONG ISL. LIGHTING-(THRU70058),NY,RICHMOND,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,Y,KEYSPAN GAS EAST CORPORATION D/B/A NATIONAL GRID,"	053106352",,Y,C001658,"	70878",N/A
70907,DUKE ENERGY OHIO INC. MILLVILLE,OH,BUTLER,2,D,A,LDC,"	19601029",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:19:05,Y,"DUKE ENERGY OHIO, INC. (REG)","	006999189",,Y,C000295,"	70907",MILLVILLE
70912,"BRITANCO, LLC WILCOX - TULETA CP, BEE CO., TX",TX,BEE,STX,R,A,WHD,"	19600809",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"BRITANCO, LLC","	","	0000027340",N,,,
70930,"TEXACO - ALTAIR, COLORADO CO., TX",TX,COLORADO,STX,R,I,WHD,,"	20200709","	007932908","Texas Eastern Transmission, LP",C000094,20200709 09:20:27,Y,ELLIOTT OIL & GAS OPERATING CO.,"	","	0000030532",N,,,
70937,"CONSUMERS GAS CO. - OMAHA, IL",IL,WHITE,1,D,A,LDC,"	19631120",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:23:14,Y,"CONSUMERS GAS CO FOR OMAHA, IL","	","	0000005357",N,,,
70939,"INDIANA GAS - FRENCH LICK, IN",IN,ORANGE,2,D,A,LDC,"	19650913",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:24,Y,INDIANA NATURAL GAS,"	044911683",,N,,,
70940,"INDIANA GAS CO. - WESTPORT, IN",IN,DECATUR,2,D,A,LDC,"	19621229",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:54:54,Y,"INDIANA GAS COMPANY, INC.","	006938211",,N,,,
70941,"LAWRENCEBURG GAS, IN",IN,FRANKLIN,2,D,A,LDC,"	19630920",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:29:17,Y,SYCAMORE GAS COMPANY,"	088656632",,N,,,
70949,"PUBLIC SERVICE - HANOVER, NJ",NJ,MORRIS,3,D,A,LDC,"	19631017",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
70953,"NEW JERSEY NATURAL - FREEHOLD, NJ",NJ,MIDDLESEX,3,D,A,LDC,"	19611211",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,NEW JERSEY NATURAL GAS COMPANY,"	061843553",,N,,,
70958,"HURST - SILOAM, MS",MS,CLAY,1,R,A,WHD,"	19610508",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,BRUXOIL INC,"	007850985",,N,,,
70970,"NGC ENERGY RESOURCES - SLIGO GAS PLANT, LA  (RECEIPT)",LA,BOSSIER,ETX,R,A,PLT,"	19620818",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"CENTERPOINT ENERGY FIELD SERVICES, LLC","	","	0000029436",N,,,
70983,"DOMINION TRANSMISSION INC - POWHATAN POINT, OH",OH,MONROE,2,D,A,INT,"	19611005",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:25:48,Y,THE EAST OHIO GAS COMPANY DBA DOMINION ENERGY OHIO,"	007900475",,N,,,
70984,"COLUMBIA GAS - NEW HOLLAND, OH",OH,FAYETTE,2,D,A,INT,"	19620717",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:28,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C8",NEW HOLLAND-6
71000,"GULF SOUTH PIPELINE COMPANY, LP - WEST MONROE, LA  (RECEIPT",LA,OUACHITA,ELA,R,A,INT,"	19611031",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"GULF SOUTH PIPELINE COMPANY, LP","	078444247",,Y,C000591,"	3343",WEST MONROE (TO TET)
71017,"ALGONQUIN - GOETHALS BRIDGE, NY",NY,NEW YORK,3,D,I,OTH,,"	20161201","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,Y,"ALGONQUIN GAS TRANSMISSION, LLC","	006951446",,Y,C000084,"	N/A",
71020,"TE PRINCETON - PRINCETON, IN",IN,GIBSON,2,D,A,LDC,"	19611116",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:24,N,,"	",,N,,,
71028,"COL GAS (DPL) -BOWERSVILLE, OH",OH,CLINTON,2,D,A,INT,"	19631011",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:28,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C6",BOWERSVILLE-6
71043,"UNION ELECTRIC - VANDUSER, MO",MO,SCOTT,1,D,A,LDC,"	19621023",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,UNION ELECTRIC COMPANY D/B/A AMEREN MISSOURI,"	006968655",,N,,,
71044,"PEOPLES GAS COMPANY LLC - DELMONT, PA",PA,WESTMORELAND,2,D,I,LDC,,"	20160912","	007932908","Texas Eastern Transmission, LP",C000094,20200805 11:52:45,Y,PEOPLES GAS COMPANY LLC,"	","	0000030680",N,,,
71046,"HARRISBURG, AR",AR,JACKSON,1,D,A,LDC,"	19631217",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:55:17,Y,"HARRISBURG, AR, CITY OF","	067717421",,N,,,
71075,"ELIZABETHTOWN GAS COMPANY - PERTH AMBOY, NJ",NJ,MIDDLESEX,3,D,A,LDC,"	19630920",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:48,Y,ELIZABETHTOWN GAS COMPANY,"	006972236",,N,,,
71076,"NEW JERSEY NATURAL - HANOVER, NJ",NJ,MORRIS,3,D,A,LDC,"	19631216",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,NEW JERSEY NATURAL GAS COMPANY,"	061843553",,N,,,
71078,"ALGONQUIN - HANOVER, NJ",NJ,MORRIS,3,D,A,INT,"	19631101",,"	007932908","Texas Eastern Transmission, LP",C000094,20191016 15:20:28,Y,"ALGONQUIN GAS TRANSMISSION, LLC","	006951446",,Y,C000084,"	00211","TETCO - HANOVER (MORRIS,NJ)"
71081,"COMMUNITY GAS - CYNTHIANA, IN",IN,GIBSON,2,D,A,LDC,"	19630920",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:11:37,Y,COMMUNITY NATURAL GAS COMPANY,"	007814049",,N,,,
71088,"SOUTHERN NATURAL #2 (TO TE) - KOSCIUSKO,MS (FROM TE 70028)",MS,ATTALA,1,R,I,INT,,"	20170504","	007932908","Texas Eastern Transmission, LP",C000094,20170504 13:20:16,Y,SOUTHERN NATURAL GAS COMPANY,"	006900518",,Y,C000021,"	600800",TEXAS EASTERN/SNG
71141,"ASSOC NATURAL GAS - BERNIE, MO",MO,STODDARD,1,D,A,LDC,"	19630830",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	71141",BERNIE
71142,"VERNON FAULKNER-SAN SALVADOR FIELD - HIDALGO CO., TX  (REC)",TX,HIDALGO,STX,R,A,WHD,"	19870427",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"VERNON E. FAULCONER, INC.","	139549646",,N,,,
71143,"UGI CENTRAL - INTERBORO GAS - BELLVILLE, PA",PA,MIFFLIN,3,D,A,LDC,"	19630919",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	71143",INTERBORO GAS - BELLVILLE
71144,"UGI CENTRAL - TWIN GAS - BEDFORD, PA",PA,BEDFORD,3,D,A,LDC,"	19630604",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	71144",TWIN GAS - BEDFORD
71170,"MIDWEST NAT. GAS - MEDORA, IN",IN,JACKSON,2,D,A,LDC,"	19630904",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:39:12,Y,"MIDWEST NATURAL GAS CORPORATION FOR BROWNSTONE & MEDORA, INDIANA","	088908413",,N,,,
71189,"UGI CENTRAL - VALLEY GAS - MARTINSBURG, PA",PA,BLAIR,3,D,A,LDC,"	19631209",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:40,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	71189",VALLEY GAS- MARTINSBURG
71190,"POSEYVILLE, IN",IN,GIBSON,2,D,A,LDC,"	19640812",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:16:37,Y,POSEYVILLE TOWN OF,"	048055628",,N,,,
71196,"PUBLIC SERVICE - BOUND BROOK, NJ",NJ,SOMERSET,3,D,A,LDC,"	19640318",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
71200,"CHEVRON - VENICE, LA",LA,PLAQUEMINES,ELA,R,A,PLT,"	19641008",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:02,Y,VGS PIPELINE COMPANY,"	","	0000006719",N,,,
71207,"PUBLIC SERVICE - BASKING RIDGE, NJ (THRU 71078)- BERNARDS",NJ,SOMERSET,3,D,A,LDC,"	19641101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
71208,"PUBLIC SERVICE - MORRISTOWN, NJ (THRU 71078)",NJ,MORRIS,3,D,A,LDC,"	19641105",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
71209,"PUBLIC SERVICE - WANAQUE, NJ",NJ,PASSAIC,3,D,A,LDC,"	19641101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
71210,"AGT-WANAQUE INTERCONNECT. (PASSAIC,NJ)",NJ,PASSAIC,3,D,A,INT,"	20071102",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,"ALGONQUIN GAS TRANSMISSION, LLC","	006951446",,Y,C000084,"	00208","AGT-WANAQUE INTERCONNECT (PASSAIC,NJ)"
71217,"TE - LBI INSTRUMENT GAS - GREENSBURG, PA",PA,WESTMORELAND,2,D,A,END,"	19640901",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:36,N,,"	",,N,,,
71219,COLUMBIA GAS OF PA. - YORK CO. PA.,PA,YORK,3,D,A,INT,"	19641116",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
71220,"PECO ENERGY - E. GREENVILLE, PA",PA,MONTGOMERY,3,D,A,LDC,"	19641116",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:45,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
71221,"MISSISSIPPI GAS CORP. - REEVES, LA",LA,ALLEN,WLA,D,A,LDC,"	19650429",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,MISSISSIPPI GAS CORPORATION FOR REEVES,"	","	0000005360",N,,,
71240,"ENFIELD, IL",IL,WHITE,1,D,A,LDC,"	19661207",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:21:29,Y,"ENFIELD, ILLINOIS, VILLAGE OF","	130061674",,N,,,
71241,"UTICA, MS",MS,COPIAH,ELA,D,A,LDC,"	19640930",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"UTICA, MS, TOWN OF","	031290746",,N,,,
71242,"CEN IL PUB SERV -GOREVILLE, IL",IL,JOHNSON,1,D,A,LDC,"	19650710",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,AMEREN ILLINOIS COMPANY DBA AMEREN ILLINOIS,"	006936017",,Y,C003986,"	71242","CEN IL PUB SERV -GOREVILLE, IL"
71256,"LIBERTY, KY",KY,CASEY,2,D,A,LDC,"	19641208",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:24,Y,"LIBERTY, KENTUCKY, CITY OF","	040338501",,N,,,
71287,"GAS UTIL DIST #2 - LOTTIE, LA",LA,POINTE COUPEE,ELA,D,A,LDC,"	19651201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,GAS UTILITY DISTRICT OF POINTE COUPEE PARRISH,"	","	0000003320",N,,,
71288,"GAS UTIL DIST #2 - NEW ROADS, LA",LA,POINTE COUPEE,ELA,D,A,LDC,"	19651005",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,GAS UTILITY DISTRICT OF POINTE COUPEE PARRISH,"	","	0000003320",N,,,
71290,"BRITANCO, LLC - LOMA ALTA HAGIST CP, DUVAL CO., TX",TX,DUVAL,STX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"BRITANCO, LLC","	","	0000027340",N,,,
71293,"LORETTO, TN",TN,LAWRENCE,1,D,A,LDC,"	19660604",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:50:28,Y,"LORETTO, TENNESSEE, CITY OF","	949540017",,N,,,
71297,"WEIR, CHOCTAW CO., MS",MS,CHOCTAW,1,D,A,LDC,"	19651130",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"WEIR, MISSISSIPPI, TOWN OF","	053380614",,N,,,
71298,"E.TENNESSEE GAS - MT. PLEASANT, GILES CO. TN -DEL (B/D 7629",TN,GILES,1,D,A,INT,"	19920820",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,"EAST TENNESSEE NATURAL GAS, LLC","	007921323",,Y,C000085,"	59329","TEXAS EASTERN - MT. PLEASANT, GILES CO., TN"
71299,"EAST TENN GAS - HARTSVILLE, TN",TN,TROUSDALE,1,D,A,INT,"	19660130",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:22,Y,"EAST TENNESSEE NATURAL GAS, LLC","	007921323",,Y,C000085,"	59330","TEXAS EASTERN - HARTSVILLE, TN"
71331,"THEBES, IL",IL,ALEXANDER,1,D,A,LDC,"	19671121",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:25:11,Y,"THEBES, ILLINOIS,  VILLAGE OF","	144165219",,N,,,
71353,"COL. GAS - EAST MIDDLETOWN, OH",OH,WARREN,2,D,A,INT,"	19681011",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:27,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C38",EAST MIDDLETOWN-6
71362,"JONESBORO, IL",IL,UNION,1,D,A,LDC,"	19670104",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:15:32,Y,"JONESBORO, IL, CITY OF","	065709438",,N,,,
71363,"COLUMBIA GAS OF  PA.  - PLEASANT GAP, PA",PA,CENTRE,3,D,A,INT,"	19661206",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:40,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
71365,"COBDEN, IL (THRU 71362)",IL,UNION,1,D,A,LDC,"	19670223",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:31:21,Y,"COBDEN, IL, VILLAGE OF","	143479751",,N,,,
71366,"OSGOOD, IN",IN,RIPLEY,2,D,A,LDC,"	19670426",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:16:16,Y,"OSGOOD, IN, TOWN OF","	088653068",,N,,,
71401,"UNITED CITIES - GALATIA, IL",IL,SALINE,1,D,A,LDC,"	19680803",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	71401",GALATIA
71402,"CREAL SPRINGS, IL",IL,WILLIAMSON,1,D,A,LDC,"	19680909",,"	007932908","Texas Eastern Transmission, LP",C000094,20200804 12:15:21,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,,
71423,"NEW JERSEY NATURAL - MONTVILLE, NJ",NJ,MORRIS,3,D,A,LDC,"	19671111",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,NEW JERSEY NATURAL GAS COMPANY,"	061843553",,N,,,
71424,"NEW ROADS, LA",LA,POINTE COUPEE,ELA,D,A,LDC,"	19681007",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"NEW ROADS, LOUISIANA TOWN OF","	","	0000002968",N,,,
71425,"MORGANZA, LA",LA,POINTE COUPEE,ELA,D,A,LDC,"	19681010",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"MORGANZA, LA, VILLAGE OF","	170156731",,N,,,
71426,"MANTACHIE GAS DIST -FULTON, MS",MS,ITAWAMBA,1,D,A,LDC,"	19710722",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,NORTHEAST MISSISSIPPI NATURALGAS DISTRICT,"	","	0000026313",N,,,
71430,"UNITED CITIES -NOLENSVILLE, TN",TN,WILLIAMSON,1,D,A,LDC,"	19700114",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:22:05,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	71430",NOLENVILLE 71430
71435,"CLECO ENERGY - CHIRENO #1, TX  (DELIVERY)",TX,NACOGDOCHES,ETX,D,A,LDC,"	19701105",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,CITY OF CHIRENO,"	","	0000005485",N,,,
71436,"CLECO ENERGY - CHIRENO #2, TX  (DELIVERY)",TX,NACOGDOCHES,ETX,D,A,LDC,"	19700413",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,CITY OF CHIRENO,"	","	0000005485",N,,,
71438,"UGI CENTRAL - DAUPHIN CO. GAS - ANNVILLE, PA",PA,LEBANON,3,D,A,LDC,"	19691110",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:43,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	71438",DAUPHIN GAS CO - ANNVILLE
71439,"INDIANA GAS CO. - DUBOIS, IN",IN,DUBOIS,2,D,A,LDC,"	19680628",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:24,Y,INDIANA NATURAL GAS,"	044911683",,N,,,
71455,"UGI CENTRAL - HUNTINGDON GAS - MAPLETON, PA",PA,HUNTINGDON,3,D,A,LDC,"	19681223",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	71455",HUNTINGDON GAS - MAPLETON
71461,"UGI UTIL (COLUMBIA GAS) - RICH HILL, PA",PA,BUCKS,3,D,A,LDC,"	19700424",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:45,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	",
71463,"TAMMS, IL",IL,UNION,1,D,A,LDC,"	19710616",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:28:44,Y,"TAMMS, ILLINOIS, VILLAGE OF","	027006352",,N,,,
71464,"PUBLIC SERVICE - HILLSBOROUGH, NJ",NJ,SOMERSET,3,D,A,LDC,"	19691202",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
71467,"LLOG - BS 52, LA",LA,BRETON SOUND,ELA,R,I,WHD,,"	20160503","	007932908","Texas Eastern Transmission, LP",C000094,20190725 14:08:54,Y,"CENTURY EXPLORATION NEW ORLEANS, LLC","	","	0000029685",N,,,
71469,"ATMOS ENERGY CORPORATION - QULIN, MO",MO,BUTLER,1,D,A,LDC,"	19690603",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	71469",ATMOS QULIN
71473,"MISSISSIPPI GAS - LEBLANC, LA",LA,ALLEN,WLA,D,A,LDC,"	19691013",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"MISSISSIPPI GAS CORPORATION FOR LEBLANC, LA","	","	0000005361",N,,,
71485,"GULF SOUTH PIPELINE COMPANY - GILLIS, LA",LA,BEAUREGARD,WLA,D,A,INT,"	19700311",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:23,Y,"GULF SOUTH PIPELINE COMPANY, LP","	078444247",,Y,C000591,"	3290",GILLIS (FROM TEXAS EASTERN)
